Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),NH3_X(22)
3.396563266976935e-08,0.05595639656,0.054,0.0,0.0,0.033240968428212996,0.8767960023445979,0.0,0.0,0.0,0.06595189805910827,0.0,0.006407995310805348,4.8101940891715437e-05
3.413310582544053e-08,0.05595639656,0.054,0.0,0.0,0.033214553605954274,0.8767827995633708,0.0,0.0,0.0,0.06595188879930354,0.0,0.006434400873259349,4.811120069643631e-05
3.430057898111171e-08,0.05595639656,0.054,0.0,0.0,0.03318818176194785,0.8767696179464972,0.0,0.0,0.0,0.06595188018904452,0.0,0.00646076410700675,4.811981095545258e-05
3.4468052136782895e-08,0.05595639656,0.054,0.0,0.0,0.03316185278322429,0.8767564574423148,0.0,0.0,0.0,0.0659518722186857,0.0,0.006487085115371505,4.812778131426216e-05
3.463552529245408e-08,0.05595639656,0.054,0.0,0.0,0.03313556655729711,0.8767433179993367,0.0,0.0,0.0,0.06595186487871445,0.0,0.006513364001327405,4.813512128553746e-05
3.480299844812526e-08,0.05595639656,0.054,0.0,0.0,0.0331093229721594,0.8767301995662506,0.0,0.0,0.0,0.06595185815974906,0.0,0.006539600867499722,4.814184025093348e-05
3.497047160379644e-08,0.05595639656,0.054,0.0,0.0,0.03308312191628036,0.8767171020919172,0.0,0.0,0.0,0.06595185205253713,0.0,0.00656579581616684,4.814794746287115e-05
3.513794475946762e-08,0.05595639656,0.054,0.0,0.0,0.033056963278601886,0.8767040255253696,0.0,0.0,0.0,0.06595184654795366,0.0,0.0065919489492618786,4.815345204629649e-05
3.5305417915138805e-08,0.05595639656,0.054,0.0,0.0,0.03303084694853534,0.8766909698158135,0.0,0.0,0.0,0.06595184163699956,0.0,0.0066180603683742975,4.815836300041604e-05
3.547289107080999e-08,0.05595639656,0.054,0.0,0.0,0.03300477281595816,0.8766779349126249,0.0,0.0,0.0,0.06595183731079958,0.0,0.006644130174751505,4.81626892004085e-05
3.564036422648117e-08,0.05595639656,0.054,0.0,0.0,0.03297874077121052,0.8766649207653503,0.0,0.0,0.0,0.06595183356060087,0.0,0.006670158469300437,4.816643939911332e-05
3.580783738215235e-08,0.05595639656,0.054,0.0,0.0,0.03295275070509222,0.8766519273237059,0.0,0.0,0.0,0.06595183037777126,0.0,0.006696145352589147,4.8169622228696206e-05
3.597531053782353e-08,0.05595639656,0.054,0.0,0.0,0.0329268025088594,0.8766389545375762,0.0,0.0,0.0,0.06595182775379768,0.0,0.006722090924848362,4.817224620229212e-05
3.6142783693494714e-08,0.05595639656,0.054,0.0,0.0,0.032900896074221385,0.8766260023570138,0.0,0.0,0.0,0.06595182568028436,0.0,0.006747995285973049,4.817431971562594e-05
3.6310256849165896e-08,0.05595639656,0.054,0.0,0.0,0.0328750312933375,0.8766130707322385,0.0,0.0,0.0,0.06595182414895136,0.0,0.006773858535523959,4.81758510486111e-05
3.647773000483708e-08,0.05595639656,0.054,0.0,0.0,0.03284920805881398,0.8766001596136358,0.0,0.0,0.0,0.06595182315163303,0.0,0.006799680772729161,4.8176848366926515e-05
3.664520316050826e-08,0.05595639656,0.054,0.0,0.0,0.03282342626370092,0.8765872689517576,0.0,0.0,0.0,0.0659518226802764,0.0,0.006825462096485576,4.8177319723572104e-05
3.681267631617944e-08,0.05595639656,0.054,0.0,0.0,0.03279768580148917,0.8765743986973201,0.0,0.0,0.0,0.06595182272693956,0.0,0.006851202605360489,4.817727306040318e-05
3.6980149471850624e-08,0.05595639656,0.054,0.0,0.0,0.03277198656610735,0.876561548801204,0.0,0.0,0.0,0.06595182328379033,0.0,0.0068769023975930555,4.817671620964401e-05
3.7147622627521806e-08,0.05595639656,0.054,0.0,0.0,0.032746328451918875,0.8765487192144525,0.0,0.0,0.0,0.06595182434310459,0.0,0.0069025615710958015,4.817565689538088e-05
3.731509578319299e-08,0.05595639656,0.054,0.0,0.0,0.032720711353718915,0.8765359098882722,0.0,0.0,0.0,0.06595182589726492,0.0,0.00692818022345611,4.8174102735034763e-05
3.748256893886417e-08,0.05595639656,0.054,0.0,0.0,0.032695135166731545,0.8765231207740314,0.0,0.0,0.0,0.06595182793875914,0.0,0.006953758451937701,4.817206124081406e-05
3.765004209453535e-08,0.05595639656,0.054,0.0,0.0,0.03266959978660682,0.8765103518232594,0.0,0.0,0.0,0.0659518304601788,0.0,0.006979296353482092,4.8169539821147614e-05
3.7817515250206534e-08,0.05595639656,0.054,0.0,0.0,0.0326441051094179,0.8764976029876453,0.0,0.0,0.0,0.06595183345421787,0.0,0.007004794024710071,4.8166545782098273e-05
3.7984988405877716e-08,0.05595639656,0.054,0.0,0.0,0.032618651031658175,0.8764848742190389,0.0,0.0,0.0,0.06595183691367121,0.0,0.0070302515619231325,4.8163086328757205e-05
3.81524615615489e-08,0.05595639656,0.054,0.0,0.0,0.032593237450238524,0.876472165469448,0.0,0.0,0.0,0.06595184083143334,0.0,0.007055669061104922,4.8159168566619326e-05
3.831993471722008e-08,0.05595639656,0.054,0.0,0.0,0.03256786426248445,0.8764594766910391,0.0,0.0,0.0,0.06595184520049703,0.0,0.007081046617922675,4.815479950294004e-05
3.848740787289126e-08,0.05595639656,0.054,0.0,0.0,0.032542531366133366,0.8764468078361362,0.0,0.0,0.0,0.06595185001395189,0.0,0.007106384327728626,4.8149986048073504e-05
3.8654881028562443e-08,0.05595639656,0.054,0.0,0.0,0.03251723865933184,0.87643415885722,0.0,0.0,0.0,0.06595185526498319,0.0,0.007131682285561429,4.8144735016792824e-05
3.8822354184233625e-08,0.05595639656,0.054,0.0,0.0,0.032491986040632914,0.8764215297069267,0.0,0.0,0.0,0.06595186094687037,0.0,0.0071569405861475624,4.8139053129592164e-05
3.898982733990481e-08,0.05595639656,0.054,0.0,0.0,0.032466773408993385,0.8764089203380491,0.0,0.0,0.0,0.06595186705298599,0.0,0.007182159323902718,4.813294701397138e-05
3.915730049557599e-08,0.05595639656,0.054,0.0,0.0,0.03244160066377117,0.876396330703534,0.0,0.0,0.0,0.06595187357679426,0.0,0.0072073385929331945,4.812642320570298e-05
3.932477365124717e-08,0.05595639656,0.054,0.0,0.0,0.03241646770472272,0.8763837607564818,0.0,0.0,0.0,0.0659518805118499,0.0,0.007232478487037273,4.811948815008204e-05
3.949224680691835e-08,0.05595639656,0.054,0.0,0.0,0.032391374432000325,0.8763712104501472,0.0,0.0,0.0,0.06595188785179684,0.0,0.007257579099706579,4.811214820315911e-05
3.9659719962589535e-08,0.05595639656,0.054,0.0,0.0,0.03236632074614966,0.8763586797379368,0.0,0.0,0.0,0.06595189559036703,0.0,0.007282640524127455,4.810440963295627e-05
3.982719311826072e-08,0.05595639656,0.054,0.0,0.0,0.03234130654810711,0.8763461685734094,0.0,0.0,0.0,0.0659519037213793,0.0,0.007307662853182301,4.809627862066686e-05
3.99946662739319e-08,0.05595639656,0.054,0.0,0.0,0.0323163317391973,0.8763336769102752,0.0,0.0,0.0,0.06595191223873817,0.0,0.0073326461794509246,4.808776126183872e-05
4.016213942960308e-08,0.05595639656,0.054,0.0,0.0,0.032291396221130655,0.8763212047023946,0.0,0.0,0.0,0.06595192113643245,0.0,0.007357590595211874,4.80788635675415e-05
4.032961258527426e-08,0.05595639656,0.054,0.0,0.0,0.032266499896000785,0.8763087519037787,0.0,0.0,0.0,0.06595193040853449,0.0,0.007382496192443765,4.8069591465518046e-05
4.0497085740945445e-08,0.05595639656,0.054,0.0,0.0,0.03224164266628214,0.8762963184685872,0.0,0.0,0.0,0.06595194004919866,0.0,0.007407363062826602,4.805995080132015e-05
4.0664558896616627e-08,0.05595639656,0.054,0.0,0.0,0.032216824434827554,0.876283904351129,0.0,0.0,0.0,0.06595195005266057,0.0,0.007432191297743082,4.8049947339428935e-05
4.083203205228781e-08,0.05595639656,0.054,0.0,0.0,0.032192045104865806,0.8762715095058606,0.0,0.0,0.0,0.06595196041323563,0.0,0.007456980988279909,4.8039586764359904e-05
4.099950520795899e-08,0.05595639656,0.054,0.0,0.0,0.032167304579999244,0.8762591338873861,0.0,0.0,0.0,0.06595197112531821,0.0,0.007481732225229071,4.802887468175309e-05
4.116697836363017e-08,0.05595639656,0.054,0.0,0.0,0.03214260276420148,0.876246777450456,0.0,0.0,0.0,0.06595198218338054,0.0,0.007506445099089144,4.801781661944835e-05
4.1334451519301354e-08,0.05595639656,0.054,0.0,0.0,0.032117939561814954,0.8762344401499674,0.0,0.0,0.0,0.06595199358197144,0.0,0.007531119700066564,4.8006418028546045e-05
4.1501924674972536e-08,0.05595639656,0.054,0.0,0.0,0.032093314877548726,0.8762221219409623,0.0,0.0,0.0,0.06595200531571555,0.0,0.00755575611807689,4.799468428445341e-05
4.166939783064372e-08,0.05595639656,0.054,0.0,0.0,0.03206872861647607,0.8762098227786276,0.0,0.0,0.0,0.06595201737931207,0.0,0.007580354442746083,4.798262068791646e-05
4.18368709863149e-08,0.05595639656,0.054,0.0,0.0,0.032044180684032274,0.8761975426182949,0.0,0.0,0.0,0.06595202976753396,0.0,0.0076049147634117496,4.797023246603817e-05
4.200434414198608e-08,0.05595639656,0.054,0.0,0.0,0.03201967098601239,0.8761852814154385,0.0,0.0,0.0,0.06595204247522672,0.0,0.00762943716912439,4.7957524773282726e-05
4.2171817297657264e-08,0.05595639656,0.054,0.0,0.0,0.031995199428568946,0.8761730391256762,0.0,0.0,0.0,0.06595205549730754,0.0,0.007653921748648649,4.794450269246598e-05
4.2339290453328446e-08,0.05595639656,0.054,0.0,0.0,0.03197076591820979,0.8761608157047683,0.0,0.0,0.0,0.06595206882876427,0.0,0.007678368590464538,4.7931171235732705e-05
4.250676360899963e-08,0.05595639656,0.054,0.0,0.0,0.03194637036179588,0.8761486111086163,0.0,0.0,0.0,0.06595208246465446,0.0,0.007702777782768668,4.791753534552034e-05
4.267423676467081e-08,0.05595639656,0.054,0.0,0.0,0.031922012666539094,0.876136425293263,0.0,0.0,0.0,0.06595209640010448,0.0,0.00772714941347546,4.790359989550984e-05
4.284170992034199e-08,0.05595639656,0.054,0.0,0.0,0.03189769274000013,0.8761242582148916,0.0,0.0,0.0,0.06595211063030841,0.0,0.007751483570218367,4.788936969156345e-05
4.3009183076013174e-08,0.05595639656,0.054,0.0,0.0,0.031873410490086344,0.8761121098298251,0.0,0.0,0.0,0.06595212515052733,0.0,0.007775780340351065,4.787484947264984e-05
4.3176656231684356e-08,0.05595639656,0.054,0.0,0.0,0.03184916582504965,0.8760999800945264,0.0,0.0,0.0,0.06595213995608823,0.0,0.007800039810948664,4.786004391175663e-05
4.334412938735554e-08,0.05595639656,0.054,0.0,0.0,0.03182495865348439,0.8760878689655962,0.0,0.0,0.0,0.06595215504238319,0.0,0.007824262068808882,4.784495761679054e-05
4.351160254302672e-08,0.05595639656,0.054,0.0,0.0,0.03180078888432536,0.8760757763997741,0.0,0.0,0.0,0.06595217040486852,0.0,0.00784844720045325,4.782959513146531e-05
4.36790756986979e-08,0.05595639656,0.054,0.0,0.0,0.031776656426845636,0.8760637023539367,0.0,0.0,0.0,0.06595218603906382,0.0,0.007872595292128253,4.781396093617743e-05
4.3846548854369083e-08,0.05595639656,0.054,0.0,0.0,0.03175256119065466,0.8760516467850975,0.0,0.0,0.0,0.0659522019405511,0.0,0.007896706429806537,4.779805944887027e-05
4.4014022010040265e-08,0.05595639656,0.054,0.0,0.0,0.03172850308569613,0.8760396096504068,0.0,0.0,0.0,0.0659522181049741,0.0,0.007920780699188045,4.7781895025886144e-05
4.418149516571145e-08,0.05595639656,0.054,0.0,0.0,0.03170448202224608,0.8760275909071502,0.0,0.0,0.0,0.06595223452803717,0.0,0.007944818185701181,4.776547196280698e-05
4.434896832138263e-08,0.05595639656,0.054,0.0,0.0,0.03168049791091082,0.8760155905127489,0.0,0.0,0.0,0.06595225120550469,0.0,0.007968818974503961,4.7748794495283545e-05
4.451644147705381e-08,0.05595639656,0.054,0.0,0.0,0.03165655066262506,0.8760036084247582,0.0,0.0,0.0,0.0659522681332001,0.0,0.007992783150485143,4.773186679985338e-05
4.468391463272499e-08,0.05595639656,0.054,0.0,0.0,0.03163264018864993,0.8759916446008682,0.0,0.0,0.0,0.06595228530700523,0.0,0.008016710798265382,4.7714692994747616e-05
4.4851387788396175e-08,0.05595639656,0.054,0.0,0.0,0.03160876640057104,0.8759796989989015,0.0,0.0,0.0,0.06595230272285926,0.0,0.008040602002198341,4.7697277140686825e-05
4.501886094406736e-08,0.05595639656,0.054,0.0,0.0,0.03158492921029657,0.8759677715768148,0.0,0.0,0.0,0.0659523203767583,0.0,0.008064456846371824,4.767962324166608e-05
4.518633409973854e-08,0.05595639656,0.054,0.0,0.0,0.03156112853005546,0.8759558622926962,0.0,0.0,0.0,0.06595233826475425,0.0,0.00808827541460887,4.7661735245729375e-05
4.535380725540972e-08,0.05595639656,0.054,0.0,0.0,0.03153736427239543,0.8759439711047663,0.0,0.0,0.0,0.06595235638295423,0.0,0.008112057790468898,4.764361704573345e-05
4.55212804110809e-08,0.05595639656,0.054,0.0,0.0,0.03151363635018119,0.8759320979713764,0.0,0.0,0.0,0.06595237472751987,0.0,0.008135804057248777,4.7625272480101246e-05
4.5688753566752085e-08,0.05595639656,0.054,0.0,0.0,0.031489944676592545,0.8759202428510088,0.0,0.0,0.0,0.06595239329466639,0.0,0.008159514297983948,4.760670533356522e-05
4.5856226722423267e-08,0.05595639656,0.054,0.0,0.0,0.03146628916512267,0.875908405702276,0.0,0.0,0.0,0.06595241208066206,0.0,0.00818318859544949,4.758791933790042e-05
4.602369987809445e-08,0.05595639656,0.054,0.0,0.0,0.03144266972957619,0.8758965864839202,0.0,0.0,0.0,0.06595243108182731,0.0,0.008206827032161213,4.7568918172647704e-05
4.619117303376563e-08,0.05595639656,0.054,0.0,0.0,0.03141908628406748,0.8758847851548124,0.0,0.0,0.0,0.06595245029453414,0.0,0.008230429690376757,4.754970546582709e-05
4.635864618943681e-08,0.05595639656,0.054,0.0,0.0,0.03139553874301879,0.8758730016739525,0.0,0.0,0.0,0.06595246971520531,0.0,0.008253996652096626,4.753028479464138e-05
4.6526119345107994e-08,0.05595639656,0.054,0.0,0.0,0.031372027021158606,0.8758612360004682,0.0,0.0,0.0,0.06595248934031378,0.0,0.008277527999065283,4.751065968617034e-05
4.6693592500779176e-08,0.05595639656,0.054,0.0,0.0,0.0313485510335198,0.8758494880936145,0.0,0.0,0.0,0.0659525091663819,0.0,0.008301023812772196,4.749083361805522e-05
4.686106565645036e-08,0.05595639656,0.054,0.0,0.0,0.03132511069543799,0.8758377579127742,0.0,0.0,0.0,0.06595252918998079,0.0,0.008324484174452891,4.74708100191743e-05
4.702853881212154e-08,0.05595639656,0.054,0.0,0.0,0.031301705922549744,0.8758260454174558,0.0,0.0,0.0,0.06595254940772964,0.0,0.00834790916509001,4.745059227030889e-05
4.719601196779272e-08,0.05595639656,0.054,0.0,0.0,0.03127833663079092,0.8758143505672937,0.0,0.0,0.0,0.06595256981629516,0.0,0.008371298865414342,4.743018370480061e-05
4.7363485123463904e-08,0.05595639656,0.054,0.0,0.0,0.031255002736395004,0.8758026733220479,0.0,0.0,0.0,0.06595259041239074,0.0,0.008394653355905862,4.740958760919947e-05
4.7530958279135086e-08,0.05595639656,0.054,0.0,0.0,0.031231704155891396,0.8757910136416034,0.0,0.0,0.0,0.06595261119277605,0.0,0.008417972716794765,4.738880722390333e-05
4.769843143480627e-08,0.05595639656,0.054,0.0,0.0,0.031208440806103785,0.8757793714859694,0.0,0.0,0.0,0.06595263215425619,0.0,0.00844125702806249,4.736784574378854e-05
4.786590459047745e-08,0.05595639656,0.054,0.0,0.0,0.031185212604148502,0.8757677468152794,0.0,0.0,0.0,0.06595265329368115,0.0,0.008464506369442732,4.734670631883215e-05
4.803337774614863e-08,0.05595639656,0.054,0.0,0.0,0.031162019467432887,0.8757561395897894,0.0,0.0,0.0,0.06595267460794524,0.0,0.008487720820422455,4.732539205472547e-05
4.8200850901819814e-08,0.05595639656,0.054,0.0,0.0,0.03113886131365367,0.8757445497698793,0.0,0.0,0.0,0.06595269609398649,0.0,0.008510900460242918,4.730390601347951e-05
4.8368324057490996e-08,0.05595639656,0.054,0.0,0.0,0.031115738060795393,0.8757329773160504,0.0,0.0,0.0,0.06595271774878596,0.0,0.008534045367900655,4.7282251214021955e-05
4.853579721316218e-08,0.05595639656,0.054,0.0,0.0,0.031092649627128814,0.8757214221889263,0.0,0.0,0.0,0.06595273956936717,0.0,0.008557155622148472,4.726043063278629e-05
4.870327036883336e-08,0.05595639656,0.054,0.0,0.0,0.03106959593120932,0.8757098843492526,0.0,0.0,0.0,0.06595276155279567,0.0,0.008580231301496459,4.723844720429268e-05
4.887074352450454e-08,0.05595639656,0.054,0.0,0.0,0.031046576891875403,0.8756983637578942,0.0,0.0,0.0,0.06595278369617825,0.0,0.00860327248421295,4.721630382172105e-05
4.903821668017572e-08,0.05595639656,0.054,0.0,0.0,0.031023592428247072,0.8756868603758381,0.0,0.0,0.0,0.06595280599666249,0.0,0.008626279248325524,4.719400333747645e-05
4.9205689835846905e-08,0.05595639656,0.054,0.0,0.0,0.031000642459724358,0.8756753741641898,0.0,0.0,0.0,0.06595282845143624,0.0,0.008649251671621963,4.71715485637466e-05
4.954063614718927e-08,0.05595639656,0.054,0.0,0.0,0.030954845686986858,0.8756524530971386,0.0,0.0,0.0,0.0659528738128012,0.0,0.008695093805724436,4.712618719876935e-05
4.9842087827397395e-08,0.05595639656,0.054,0.0,0.0,0.03091374576188493,0.875631882471842,0.0,0.0,0.0,0.065952915138292,0.0,0.008736235056317165,4.708486170797352e-05
5.014353950760552e-08,0.05595639656,0.054,0.0,0.0,0.030872756360073004,0.875611366879219,0.0,0.0,0.0,0.0659529569217264,0.0,0.008777266241563475,4.704307827359068e-05
5.044499118781365e-08,0.05595639656,0.054,0.0,0.0,0.030831877021419308,0.8755909060967116,0.0,0.0,0.0,0.06595299914808708,0.0,0.008818187806577877,4.700085191287861e-05
5.0746442868021774e-08,0.05595639656,0.054,0.0,0.0,0.030791107288613614,0.875570499902984,0.0,0.0,0.0,0.06595304180273716,0.0,0.008859000194033616,4.695819726283698e-05
5.10478945482299e-08,0.05595639656,0.054,0.0,0.0,0.030750446707140337,0.8755501480779105,0.0,0.0,0.0,0.06595308487141045,0.0,0.00889970384418021,4.6915128589528315e-05
5.1349346228438026e-08,0.05595639656,0.054,0.0,0.0,0.03070989482525206,0.8755298504025701,0.0,0.0,0.0,0.06595312834020281,0.0,0.008940299194860835,4.6871659797168756e-05
5.165079790864615e-08,0.05595639656,0.054,0.0,0.0,0.030669451193943535,0.875509606659236,0.0,0.0,0.0,0.06595317219556299,0.0,0.008980786681529533,4.68278044369993e-05
5.195224958885428e-08,0.05595639656,0.054,0.0,0.0,0.030629115366925887,0.8754894166313666,0.0,0.0,0.0,0.06595321642428403,0.0,0.009021166737268244,4.678357571593723e-05
5.2253701269062404e-08,0.05595639656,0.054,0.0,0.0,0.030588886900601353,0.8754692801035988,0.0,0.0,0.0,0.06595326101349495,0.0,0.009061439792803693,4.673898650501694e-05
5.255515294927053e-08,0.05595639656,0.054,0.0,0.0,0.03054876535403832,0.8754491968617386,0.0,0.0,0.0,0.06595330595065235,0.0,0.009101606276524125,4.66940493476252e-05
5.285660462947866e-08,0.05595639656,0.054,0.0,0.0,0.0305087502889467,0.8754291666927528,0.0,0.0,0.0,0.06595335122353245,0.0,0.009141666614495836,4.6648776467537224e-05
5.315805630968678e-08,0.05595639656,0.054,0.0,0.0,0.030468841269653688,0.8754091893847608,0.0,0.0,0.0,0.0659533968202232,0.0,0.009181621230479622,4.660317977675669e-05
5.345950798989491e-08,0.05595639656,0.054,0.0,0.0,0.0304290378630799,0.8753892647270272,0.0,0.0,0.0,0.06595344272911682,0.0,0.009221470545947007,4.6557270883164886e-05
5.3760959670103035e-08,0.05595639656,0.054,0.0,0.0,0.03038933963871573,0.8753693925099525,0.0,0.0,0.0,0.06595348893890197,0.0,0.009261214980096353,4.651106109798323e-05
5.406241135031116e-08,0.05595639656,0.054,0.0,0.0,0.030349746168598205,0.8753495725250662,0.0,0.0,0.0,0.06595353543855692,0.0,0.009300854949868815,4.646456144305403e-05
5.436386303051929e-08,0.05595639656,0.054,0.0,0.0,0.03031025702728798,0.8753298045650187,0.0,0.0,0.0,0.06595358221734204,0.0,0.009340390869964146,4.641778265794422e-05
5.4665314710727414e-08,0.05595639656,0.054,0.0,0.0,0.030270871791846832,0.8753100884235725,0.0,0.0,0.0,0.06595362926479309,0.0,0.00937982315285636,4.637073520687612e-05
5.496676639093554e-08,0.05595639656,0.054,0.0,0.0,0.03023159004181533,0.875290423895596,0.0,0.0,0.0,0.0659536765707145,0.0,0.009419152208809246,4.632342928548931e-05
5.5268218071143666e-08,0.05595639656,0.054,0.0,0.0,0.030192411359190888,0.8752708107770548,0.0,0.0,0.0,0.06595372412517254,0.0,0.009458378445891744,4.6275874827437854e-05
5.556966975135179e-08,0.05595639656,0.054,0.0,0.0,0.030153335328406076,0.8752512488650042,0.0,0.0,0.0,0.06595377191848917,0.0,0.009497502269993165,4.622808151082693e-05
5.587112143155992e-08,0.05595639656,0.054,0.0,0.0,0.030114361536307265,0.8752317379575816,0.0,0.0,0.0,0.06595381994123548,0.0,0.009536524084838308,4.618005876449238e-05
5.6172573111768045e-08,0.05595639656,0.054,0.0,0.0,0.030075489572133542,0.8752122778539996,0.0,0.0,0.0,0.06595386818422586,0.0,0.0095754442920024,4.613181577412772e-05
5.647402479197617e-08,0.05595639656,0.054,0.0,0.0,0.030036719027495874,0.875192868354538,0.0,0.0,0.0,0.06595391663851173,0.0,0.009614263290925932,4.608336148826155e-05
5.67754764721843e-08,0.05595639656,0.054,0.0,0.0,0.029998049496356646,0.875173509260536,0.0,0.0,0.0,0.06595396529537588,0.0,0.00965298147892933,4.603470462408957e-05
5.707692815239242e-08,0.05595639656,0.054,0.0,0.0,0.029959480575009367,0.875154200374387,0.0,0.0,0.0,0.06595401414632682,0.0,0.009691599251227534,4.598585367316442e-05
5.737837983260055e-08,0.05595639656,0.054,0.0,0.0,0.02992101186205872,0.8751349414995285,0.0,0.0,0.0,0.06595406318309302,0.0,0.009730117000944399,4.5936816906946895e-05
5.7679831512808675e-08,0.05595639656,0.054,0.0,0.0,0.02988264295840082,0.8751157324404373,0.0,0.0,0.0,0.06595411239761775,0.0,0.00976853511912702,4.588760238222197e-05
5.79812831930168e-08,0.05595639656,0.054,0.0,0.0,0.029844373467203804,0.8750965730026208,0.0,0.0,0.0,0.06595416178205359,0.0,0.009806853994759883,4.583821794638274e-05
5.828273487322493e-08,0.05595639656,0.054,0.0,0.0,0.029806202993888573,0.8750774629926114,0.0,0.0,0.0,0.06595421132875737,0.0,0.009845074014778913,4.578867124258571e-05
5.8584186553433054e-08,0.05595639656,0.054,0.0,0.0,0.029768131146109895,0.8750584022179582,0.0,0.0,0.0,0.0659542610302852,0.0,0.009883195564085392,4.573896971478044e-05
5.888563823364118e-08,0.05595639656,0.054,0.0,0.0,0.029730157533737676,0.8750393904872209,0.0,0.0,0.0,0.06595431087938737,0.0,0.009921219025559778,4.568912061261654e-05
5.9187089913849306e-08,0.05595639656,0.054,0.0,0.0,0.029692281768838497,0.8750204276099632,0.0,0.0,0.0,0.06595436086900375,0.0,0.00995914478007534,4.5639130996231164e-05
5.948854159405743e-08,0.05595639656,0.054,0.0,0.0,0.02965450346565738,0.8750015133967448,0.0,0.0,0.0,0.06595441099225907,0.0,0.009996973206511765,4.5589007740919735e-05
5.978999327426556e-08,0.05595639656,0.054,0.0,0.0,0.029616822240599822,0.8749826476591166,0.0,0.0,0.0,0.06595446124245827,0.0,0.01003470468176855,4.55387575416929e-05
6.009144495447368e-08,0.05595639656,0.054,0.0,0.0,0.029579237712213997,0.8749638302096115,0.0,0.0,0.0,0.06595451161308226,0.0,0.010072339580778349,4.548838691772228e-05
6.03928966346818e-08,0.05595639656,0.054,0.0,0.0,0.02954174950117322,0.8749450608617406,0.0,0.0,0.0,0.06595456209778332,0.0,0.010109878276520172,4.543790221667803e-05
6.069434831488992e-08,0.05595639656,0.054,0.0,0.0,0.029504357230258627,0.8749263394299845,0.0,0.0,0.0,0.06595461269038101,0.0,0.010147321140032481,4.538730961896039e-05
6.099579999509804e-08,0.05595639656,0.054,0.0,0.0,0.029467060524342087,0.8749076657297875,0.0,0.0,0.0,0.06595466338485816,0.0,0.010184668540426151,4.5336615141828345e-05
6.129725167530616e-08,0.05595639656,0.054,0.0,0.0,0.029429859010369278,0.8748890395775522,0.0,0.0,0.0,0.06595471417535656,0.0,0.010221920844897361,4.528582464342737e-05
6.159870335551428e-08,0.05595639656,0.054,0.0,0.0,0.02939275231734303,0.8748704607906305,0.0,0.0,0.0,0.06595476505617327,0.0,0.010259078418740325,4.52349438267191e-05
6.19001550357224e-08,0.05595639656,0.054,0.0,0.0,0.029355740076306796,0.8748519291873208,0.0,0.0,0.0,0.06595481602175668,0.0,0.010296141625359955,4.518397824331513e-05
6.220160671593051e-08,0.05595639656,0.054,0.0,0.0,0.029318821920328447,0.8748334445868586,0.0,0.0,0.0,0.06595486706670278,0.0,0.010333110826284403,4.513293329721732e-05
6.250305839613863e-08,0.05595639656,0.054,0.0,0.0,0.02928199748448414,0.8748150068094119,0.0,0.0,0.0,0.06595491818575154,0.0,0.010369986381177468,4.508181424846679e-05
6.280451007634675e-08,0.05595639656,0.054,0.0,0.0,0.02924526640584242,0.8747966156760753,0.0,0.0,0.0,0.06595496937378327,0.0,0.010406768647850943,4.503062621670403e-05
6.310596175655487e-08,0.05595639656,0.054,0.0,0.0,0.029208628323448577,0.8747782710088622,0.0,0.0,0.0,0.06595502062581533,0.0,0.010443457982276852,4.497937418464211e-05
6.340741343676299e-08,0.05595639656,0.054,0.0,0.0,0.02917208287830909,0.874759972630701,0.0,0.0,0.0,0.06595507193699855,0.0,0.010480054738599521,4.4928063001455135e-05
6.370886511697111e-08,0.05595639656,0.054,0.0,0.0,0.029135629713376344,0.8747417203654267,0.0,0.0,0.0,0.06595512330261391,0.0,0.010516559269147638,4.487669738608402e-05
6.401031679717923e-08,0.05595639656,0.054,0.0,0.0,0.029099268473533443,0.8747235140377776,0.0,0.0,0.0,0.06595517471806953,0.0,0.010552971924446163,4.4825281930461655e-05
6.431176847738735e-08,0.05595639656,0.054,0.0,0.0,0.029062998805579287,0.8747053534733865,0.0,0.0,0.0,0.06595522617889736,0.0,0.01058929305322812,4.477382110265931e-05
6.461322015759547e-08,0.05595639656,0.054,0.0,0.0,0.02902682035821378,0.8746872384987775,0.0,0.0,0.0,0.06595527768075006,0.0,0.010625523002446336,4.472231924995629e-05
6.491467183780359e-08,0.05595639656,0.054,0.0,0.0,0.028990732782023174,0.8746691689413579,0.0,0.0,0.0,0.06595532921939817,0.0,0.010661662117285059,4.467078060183463e-05
6.521612351801171e-08,0.05595639656,0.054,0.0,0.0,0.02895473572946569,0.874651144629415,0.0,0.0,0.0,0.0659553807907271,0.0,0.010697710741171474,4.461920927290078e-05
6.551757519821983e-08,0.05595639656,0.054,0.0,0.0,0.02891882885485719,0.874633165392107,0.0,0.0,0.0,0.06595543239073426,0.0,0.010733669215787136,4.456760926573581e-05
6.581902687842795e-08,0.05595639656,0.054,0.0,0.0,0.028883011814357082,0.874615231059461,0.0,0.0,0.0,0.06595548401552634,0.0,0.010769537881079308,4.45159844736762e-05
6.612047855863607e-08,0.05595639656,0.054,0.0,0.0,0.028847284265954357,0.8745973414623647,0.0,0.0,0.0,0.06595553566131651,0.0,0.010805317075272184,4.4464338683526604e-05
6.642193023884419e-08,0.05595639656,0.054,0.0,0.0,0.0288116458694538,0.8745794964325615,0.0,0.0,0.0,0.0659555873244218,0.0,0.01084100713487806,4.4412675578206476e-05
