Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),NH3_X(22),O2_ads(49)
1.0620670888381978e-07,0.05595639656,0.054,0.0,0.0,0.024777215092284702,0.8725591268914994,0.0,0.0,0.0,0.06596189562937609,0.0,0.014881746216987188,3.810437062400126e-05,1.393613263670279e-15
1.0666314999941091e-07,0.05595639656,0.054,0.0,0.0,0.02473751976326491,0.872539247359077,0.0,0.0,0.0,0.06596195936520172,0.0,0.01492150528183257,3.804063479839838e-05,1.4010697014628265e-15
1.0711959111500204e-07,0.05595639656,0.054,0.0,0.0,0.0246979523226082,0.8725194318723904,0.0,0.0,0.0,0.06596202289791775,0.0,0.014961136255205301,3.797710208236045e-05,1.408521948333204e-15
1.0757603223059317e-07,0.05595639656,0.054,0.0,0.0,0.024658512150021916,0.8724996801210025,0.0,0.0,0.0,0.06596208622810693,0.0,0.01500063975798075,3.7913771893178865e-05,1.4159701002408152e-15
1.080324733461843e-07,0.05595639656,0.054,0.0,0.0,0.024619198629246195,0.8724799917964863,0.0,0.0,0.0,0.06596214935636377,0.0,0.015040016407013287,3.785064363634653e-05,1.423413640762597e-15
1.0848891446177544e-07,0.05595639656,0.054,0.0,0.0,0.024580011148020706,0.8724603665924086,0.0,0.0,0.0,0.06596221228329391,0.0,0.015079266815168912,3.7787716706202405e-05,1.4308527241987126e-15
1.0894535557736657e-07,0.05595639656,0.054,0.0,0.0,0.02454094909805166,0.8724408042043141,0.0,0.0,0.0,0.06596227500951354,0.0,0.015118391591357591,3.772499048655114e-05,1.4382875982996008e-15
1.094017966929577e-07,0.05595639656,0.054,0.0,0.0,0.024502011874979295,0.8724213043297103,0.0,0.0,0.0,0.06596233753564884,0.0,0.015157391340565235,3.7662464351258006e-05,1.445717603016391e-15
1.0985823780854883e-07,0.05595639656,0.054,0.0,0.0,0.02446319887834556,0.8724018666680503,0.0,0.0,0.0,0.06596239986233529,0.0,0.01519626666388539,3.760013766482072e-05,1.4531428583509646e-15
1.1031467892413996e-07,0.05595639656,0.054,0.0,0.0,0.024424509511562213,0.8723824909207176,0.0,0.0,0.0,0.06596246199021719,0.0,0.015235018158550625,3.7538009782918465e-05,1.4605638312824187e-15
1.1077112003973109e-07,0.05595639656,0.054,0.0,0.0,0.02438594318187922,0.8723631767910113,0.0,0.0,0.0,0.06596252391994717,0.0,0.015273646417963586,3.7476080052939326e-05,1.4679796984883424e-15
1.1122756115532222e-07,0.05595639656,0.054,0.0,0.0,0.02434749930035346,0.8723439239841291,0.0,0.0,0.0,0.06596258565218563,0.0,0.015312152031727784,3.7414347814486784e-05,1.4753904821782649e-15
1.1168400227091335e-07,0.05595639656,0.054,0.0,0.0,0.02430917728181779,0.872324732207154,0.0,0.0,0.0,0.06596264718760024,0.0,0.015350535585678057,3.73528123998661e-05,1.4827969545011673e-15
1.1214044338650448e-07,0.05595639656,0.054,0.0,0.0,0.024270976544850404,0.8723056011690377,0.0,0.0,0.0,0.06596270852686555,0.0,0.015388797661910748,3.72914731345512e-05,1.4901981217310716e-15
1.1259688450209562e-07,0.05595639656,0.054,0.0,0.0,0.024232896511744453,0.8722865305805863,0.0,0.0,0.0,0.06596276967066247,0.0,0.015426938838813594,3.723032933763318e-05,1.4975938099136371e-15
1.1305332561768675e-07,0.05595639656,0.054,0.0,0.0,0.024194936608478095,0.8722675201544453,0.0,0.0,0.0,0.06596283061967786,0.0,0.015464959691095324,3.716938032225047e-05,1.504985201256088e-15
1.1350976673327788e-07,0.05595639656,0.054,0.0,0.0,0.02415709626468468,0.8722485696050857,0.0,0.0,0.0,0.0659628913746041,0.0,0.015502860789814972,3.7108625396002086e-05,1.512371148533013e-15
1.1396620784886901e-07,0.05595639656,0.054,0.0,0.0,0.02411937491362339,0.8722296786487876,0.0,0.0,0.0,0.06596295193613874,0.0,0.015540642702410904,3.7048063861343976e-05,1.51975113653305e-15
1.1442264896446014e-07,0.05595639656,0.054,0.0,0.0,0.02408177199215008,0.8722108470036283,0.0,0.0,0.0,0.06596301230498412,0.0,0.015578305992729578,3.698769501596947e-05,1.527126878908888e-15
1.1487909008005127e-07,0.05595639656,0.054,0.0,0.0,0.024044286940688428,0.8721920743894661,0.0,0.0,0.0,0.06596307248184695,0.0,0.015615851221054015,3.69275181531743e-05,1.5344971327473417e-15
1.153355311956424e-07,0.05595639656,0.054,0.0,0.0,0.024006919203201374,0.8721733605279269,0.0,0.0,0.0,0.0659631324674379,0.0,0.01565327894413202,3.6867532562206714e-05,1.5418608361973398e-15
1.1579197231123353e-07,0.05595639656,0.054,0.0,0.0,0.023969668227162882,0.872154705142391,0.0,0.0,0.0,0.0659631922624715,0.0,0.015690589715204095,3.680773752860344e-05,1.5492203649413315e-15
1.1624841342682467e-07,0.05595639656,0.054,0.0,0.0,0.023932533463529925,0.8721361079579774,0.0,0.0,0.0,0.0659632518676656,0.0,0.015727784084031134,3.6748132334511724e-05,1.556574502839983e-15
1.167048545424158e-07,0.05595639656,0.054,0.0,0.0,0.02389551436671475,0.872117568701532,0.0,0.0,0.0,0.06596331128374111,0.0,0.01576486259692182,3.6688716258998264e-05,1.5639213613515267e-15
1.1716129565800693e-07,0.05595639656,0.054,0.0,0.0,0.023858610394557448,0.8720990871016131,0.0,0.0,0.0,0.06596337051142177,0.0,0.01580182579675975,3.662948857834539e-05,1.5712641030707956e-15
1.1761773677359806e-07,0.05595639656,0.054,0.0,0.0,0.0238218210082988,0.8720806628884777,0.0,0.0,0.0,0.06596342955143378,0.0,0.015838674223030397,3.657044856633495e-05,1.5786017579323308e-15
1.1807417788918919e-07,0.05595639656,0.054,0.0,0.0,0.023785145672553333,0.8720622957940691,0.0,0.0,0.0,0.06596348840450558,0.0,0.015875408411847664,3.651159549452042e-05,1.5859312425992368e-15
1.1853061900478032e-07,0.05595639656,0.054,0.0,0.0,0.02374858385528271,0.8720439855520028,0.0,0.0,0.0,0.06596354707136762,0.0,0.0159120288959803,3.645292863248766e-05,1.5932565995664809e-15
1.1898706012037145e-07,0.05595639656,0.054,0.0,0.0,0.02371213502776932,0.8720257318975538,0.0,0.0,0.0,0.065963605552752,0.0,0.015948536204878058,3.639444724810474e-05,1.600577463039157e-15
1.1944350123596258e-07,0.05595639656,0.054,0.0,0.0,0.023675798664590134,0.8720075345676442,0.0,0.0,0.0,0.06596366384939237,0.0,0.015984930864697575,3.633615060776131e-05,1.6078890894561792e-15
1.198999423515537e-07,0.05595639656,0.054,0.0,0.0,0.023639574243590866,0.8719893933008288,0.0,0.0,0.0,0.06596372196202353,0.0,0.016021213398327988,3.62780379765977e-05,1.6151964200160623e-15
1.2035638346714482e-07,0.05595639656,0.054,0.0,0.0,0.023603461245860335,0.8719713078372846,0.0,0.0,0.0,0.06596377989138139,0.0,0.01605738432541638,3.6220108618724545e-05,1.622500243115615e-15
1.2081282458273594e-07,0.05595639656,0.054,0.0,0.0,0.023567459155705052,0.8719532779187965,0.0,0.0,0.0,0.0659638376382027,0.0,0.01609344416239294,3.616236179743279e-05,1.6297935920426032e-15
1.2126926569832706e-07,0.05595639656,0.054,0.0,0.0,0.02353156746062413,0.8719353032887449,0.0,0.0,0.0,0.06596389520322474,0.0,0.016129393422495884,3.61047967753948e-05,1.637082186942115e-15
1.2172570681391817e-07,0.05595639656,0.054,0.0,0.0,0.023495785651284386,0.8719173836920948,0.0,0.0,0.0,0.06596395258718529,0.0,0.016165232615796155,3.604741281485688e-05,1.6443687754348694e-15
1.221821479295093e-07,0.05595639656,0.054,0.0,0.0,0.023460113221495632,0.871899518875382,0.0,0.0,0.0,0.06596400979082233,0.0,0.016200962249221927,3.5990209177823215e-05,1.6516435236832224e-15
1.226385890451004e-07,0.05595639656,0.054,0.0,0.0,0.023424549668186332,0.8718817085867017,0.0,0.0,0.0,0.0659640668148739,0.0,0.016236582826582798,3.593318512623216e-05,1.6589125788708944e-15
1.2309503016069153e-07,0.05595639656,0.054,0.0,0.0,0.02338909449137936,0.871863952575696,0.0,0.0,0.0,0.06596412366007802,0.0,0.01627209484859386,3.587633992212434e-05,1.6661817797307374e-15
1.2355147127628265e-07,0.05595639656,0.054,0.0,0.0,0.02335374719416807,0.8718462505935434,0.0,0.0,0.0,0.06596418032717237,0.0,0.016307498812899456,3.5819672827803804e-05,1.6734377442208264e-15
1.2400791239187376e-07,0.05595639656,0.054,0.0,0.0,0.02331850728269255,0.8718286023929446,0.0,0.0,0.0,0.06596423681689416,0.0,0.016342795214096782,3.57631831059917e-05,1.6806863317222977e-15
1.2446435350746488e-07,0.05595639656,0.054,0.0,0.0,0.023283374266116107,0.8718110077281133,0.0,0.0,0.0,0.06596429312998019,0.0,0.016377984543759213,3.57068700199732e-05,1.6879380054772998e-15
1.24920794623056e-07,0.05595639656,0.054,0.0,0.0,0.023248347656602046,0.8717934663547633,0.0,0.0,0.0,0.06596434926716639,0.0,0.016413067290459493,3.565073283373788e-05,1.6951752035864202e-15
1.2537723573864712e-07,0.05595639656,0.054,0.0,0.0,0.02321342696929053,0.8717759780300967,0.0,0.0,0.0,0.06596440522918802,0.0,0.016448043939792625,3.55947708121136e-05,1.7024022437252264e-15
1.2583367685423824e-07,0.05595639656,0.054,0.0,0.0,0.02317861172227576,0.8717585425127937,0.0,0.0,0.0,0.06596446101677926,0.0,0.0164829149743986,3.553898322089444e-05,1.709636215670649e-15
1.2629011796982935e-07,0.05595639656,0.054,0.0,0.0,0.02314390143658336,0.8717411595630005,0.0,0.0,0.0,0.06596451663067317,0.0,0.016517680873984912,3.548336932696261e-05,1.7168549447660069e-15
1.2720300020101162e-07,0.05595639656,0.054,0.0,0.0,0.02307479384779145,0.8717065504137934,0.0,0.0,0.0,0.06596462734029554,0.0,0.01658689917239913,3.5372659704609536e-05,1.7312719731386362e-15
1.2802459420907565e-07,0.05595639656,0.054,0.0,0.0,0.02301295123976109,0.8716755795838063,0.0,0.0,0.0,0.0659647263922393,0.0,0.016648840832373203,3.527360776084957e-05,1.744228617884692e-15
1.2884618821713968e-07,0.05595639656,0.054,0.0,0.0,0.022951441389039384,0.8716447754081932,0.0,0.0,0.0,0.06596482489274383,0.0,0.01671044918359948,3.517510725631797e-05,1.7571424726987418e-15
1.2966778222520372e-07,0.05595639656,0.054,0.0,0.0,0.022890261605336183,0.8716141365396979,0.0,0.0,0.0,0.06596492284603121,0.0,0.016771726920590136,3.507715396893373e-05,1.7700645919388018e-15
1.3048937623326775e-07,0.05595639656,0.054,0.0,0.0,0.022829409227400364,0.8715836616455935,0.0,0.0,0.0,0.06596502025630417,0.0,0.016832676708798896,3.497974369596408e-05,1.7829731960371826e-15
1.3131097024133178e-07,0.05595639656,0.054,0.0,0.0,0.022768881622626462,0.8715533494074864,0.0,0.0,0.0,0.06596511712774465,0.0,0.01689330118501322,3.488287225550959e-05,1.7958146822510318e-15
1.3213256424939582e-07,0.05595639656,0.054,0.0,0.0,0.022708676186667862,0.871523198521123,0.0,0.0,0.0,0.0659652134645123,0.0,0.01695360295773947,3.478653548785433e-05,1.8086618743690735e-15
1.3295415825745985e-07,0.05595639656,0.054,0.0,0.0,0.0226487903430563,0.8714932076962018,0.0,0.0,0.0,0.06596530927074347,0.0,0.01701358460758213,3.4690729256693425e-05,1.8215093664629355e-15
1.3377575226552388e-07,0.05595639656,0.054,0.0,0.0,0.022589221542827664,0.8714633756561841,0.0,0.0,0.0,0.06596540455054992,0.0,0.01707324868761717,3.45954494502423e-05,1.8342756102408664e-15
1.3459734627358792e-07,0.05595639656,0.054,0.0,0.0,0.02252996726415395,0.8714337011381134,0.0,0.0,0.0,0.0659654993080179,0.0,0.017132597723758927,3.450069198223897e-05,1.8470481814405995e-15
1.3541894028165195e-07,0.05595639656,0.054,0.0,0.0,0.022471025011981116,0.8714041828924322,0.0,0.0,0.0,0.06596559354720728,0.0,0.01719163421512109,3.4406452792847144e-05,1.859840271153615e-15
1.3624053428971599e-07,0.05595639656,0.054,0.0,0.0,0.022412392317672843,0.8713748196828064,0.0,0.0,0.0,0.06596568727215069,0.0,0.017250360634372682,3.431272784946769e-05,1.8725309600759057e-15
1.3706212829778002e-07,0.05595639656,0.054,0.0,0.0,0.02235406673865995,0.8713456102859488,0.0,0.0,0.0,0.06596578048685267,0.0,0.017308779428087628,3.421951314746424e-05,1.8852222306710566e-15
1.3788372230584405e-07,0.05595639656,0.054,0.0,0.0,0.0222960458580956,0.8713165534914484,0.0,0.0,0.0,0.06596587319528932,0.0,0.017366893017088575,3.412680471080853e-05,1.8979612295721218e-15
1.3870531631390809e-07,0.05595639656,0.054,0.0,0.0,0.022238327284515837,0.8712876481015996,0.0,0.0,0.0,0.06596596540140746,0.0,0.01742470379678641,3.403459859265158e-05,1.9105764738501656e-15
1.3952691032197212e-07,0.05595639656,0.054,0.0,0.0,0.02218090865150571,0.8712588929312359,0.0,0.0,0.0,0.0659660571091243,0.0,0.017482214137513444,3.394289087582583e-05,1.923178381734804e-15
1.4034850433003615e-07,0.05595639656,0.054,0.0,0.0,0.022123787617370664,0.8712302868075671,0.0,0.0,0.0,0.06596614832232685,0.0,0.017539426384850978,3.385167767328374e-05,1.9358677154182553e-15
1.4117009833810019e-07,0.05595639656,0.054,0.0,0.0,0.022066961864813085,0.8712018285700157,0.0,0.0,0.0,0.06596623904487166,0.0,0.01759634285995322,3.376095512847722e-05,1.948409987018309e-15
1.4199169234616422e-07,0.05595639656,0.054,0.0,0.0,0.022010429100614015,0.87117351707006,0.0,0.0,0.0,0.06596632928058446,0.0,0.01765296585986521,3.36707194156819e-05,1.9609119732057704e-15
1.4281328635422825e-07,0.05595639656,0.054,0.0,0.0,0.021954187055319867,0.871145351171075,0.0,0.0,0.0,0.06596641903325987,0.0,0.017709297657834737,3.358096674027082e-05,1.9735551063626075e-15
1.436348803622923e-07,0.05595639656,0.054,0.0,0.0,0.021898233482934074,0.8711173297481816,0.0,0.0,0.0,0.06596650830666119,0.0,0.017765340503621663,3.3491693338940584e-05,1.9860301314171934e-15
1.4445647437035632e-07,0.05595639656,0.054,0.0,0.0,0.021842566160613596,0.8710894516880917,0.0,0.0,0.0,0.06596659710452024,0.0,0.01782109662380134,3.340289547989425e-05,1.9984186909516054e-15
1.4527806837842035e-07,0.05595639656,0.054,0.0,0.0,0.02178718288837008,0.8710617158889615,0.0,0.0,0.0,0.06596668543053716,0.0,0.017876568222061778,3.3314569462983746e-05,2.0110183940326254e-15
1.460996623864844e-07,0.05595639656,0.054,0.0,0.0,0.021732081488775763,0.8710341212602429,0.0,0.0,0.0,0.06596677328838034,0.0,0.017931757479498996,3.3226711619815006e-05,2.023436600508374e-15
1.4692125639454842e-07,0.05595639656,0.054,0.0,0.0,0.02167725980667391,0.871006666722539,0.0,0.0,0.0,0.06596686068168632,0.0,0.01798666655490703,3.3139318313818604e-05,2.0356948569615705e-15
1.4774285040261245e-07,0.05595639656,0.054,0.0,0.0,0.02162271570889371,0.8709793512074621,0.0,0.0,0.0,0.06596694761405984,0.0,0.01804129758506082,3.305238594028881e-05,2.0482518403063776e-15
1.485644444106765e-07,0.05595639656,0.054,0.0,0.0,0.02156844708396964,0.8709521736574932,0.0,0.0,0.0,0.06596703408907374,0.0,0.018095652684998423,3.296591092639307e-05,2.0606301664593663e-15
1.4938603841874052e-07,0.05595639656,0.054,0.0,0.0,0.021514451841865064,0.8709251330258433,0.0,0.0,0.0,0.06596712011026899,0.0,0.018149733948298434,3.2879889731154686e-05,2.072737720869738e-15
1.5020763242680456e-07,0.05595639656,0.054,0.0,0.0,0.02146072791370011,0.870898228276318,0.0,0.0,0.0,0.06596720568115473,0.0,0.018203543447349306,3.2794318845410596e-05,2.0852485443508467e-15
1.510292264348686e-07,0.05595639656,0.054,0.0,0.0,0.021407273251483762,0.8708714583831829,0.0,0.0,0.0,0.0659672908052084,0.0,0.018257083233618833,3.270919479174622e-05,2.097612657598487e-15
1.5185082044293262e-07,0.05595639656,0.054,0.0,0.0,0.021354085827849922,0.8708448223310323,0.0,0.0,0.0,0.06596737548587574,0.0,0.01831035533792019,3.2624514124409445e-05,2.1095459440718764e-15
1.5267241445099666e-07,0.05595639656,0.054,0.0,0.0,0.02130116363579762,0.8708183191146586,0.0,0.0,0.0,0.06596745972657093,0.0,0.018363361770668028,3.2540273429205354e-05,2.121999931985547e-15
1.534940084590607e-07,0.05595639656,0.054,0.0,0.0,0.021248504688435085,0.8707919477389243,0.0,0.0,0.0,0.06596754353067677,0.0,0.018416104522135768,3.2456469323373305e-05,2.134386802969375e-15
1.5431560246712472e-07,0.05595639656,0.054,0.0,0.0,0.02119610701872768,0.8707657072186367,0.0,0.0,0.0,0.0659676269015447,0.0,0.01846858556271122,3.2373098455447886e-05,2.1461203099496827e-15
1.5513719647518876e-07,0.05595639656,0.054,0.0,0.0,0.021143968679249694,0.8707395965784226,0.0,0.0,0.0,0.06596770984249506,0.0,0.01852080684314013,3.229015750510521e-05,2.1584951816659697e-15
1.559587904832528e-07,0.05595639656,0.054,0.0,0.0,0.021092087741939828,0.8707136148526066,0.0,0.0,0.0,0.06596779235681716,0.0,0.018572770294771297,3.220764318299586e-05,2.1709558636031293e-15
1.5678038449131682e-07,0.05595639656,0.054,0.0,0.0,0.021040462297860368,0.8706877610850905,0.0,0.0,0.0,0.0659678744477696,0.0,0.0186244778298032,3.2125552230565504e-05,2.182464725805047e-15
1.5760197849938086e-07,0.05595639656,0.054,0.0,0.0,0.020989090456959965,0.8706620343292352,0.0,0.0,0.0,0.06596795611858029,0.0,0.01867593134151521,3.204388141986469e-05,2.194720629920577e-15
1.584235725074449e-07,0.05595639656,0.054,0.0,0.0,0.020937970347839892,0.8706364336477418,0.0,0.0,0.0,0.0659680373724468,0.0,0.01872713270450082,3.196262755334836e-05,2.2073229318041533e-15
1.5924516651550892e-07,0.05595639656,0.054,0.0,0.0,0.020887100117523927,0.8706109581125391,0.0,0.0,0.0,0.06596811821253645,0.0,0.018778083774906237,3.188178746366667e-05,2.2185875800721517e-15
1.6006676052357296e-07,0.05595639656,0.054,0.0,0.0,0.020836477931231483,0.8705856068046675,0.0,0.0,0.0,0.06596819864198669,0.0,0.018828786390650238,3.180135801344743e-05,2.2306592373589954e-15
1.60888354531637e-07,0.05595639656,0.054,0.0,0.0,0.020786101972154192,0.8705603788141699,0.0,0.0,0.0,0.06596827866390507,0.0,0.018879242371644792,3.172133609507145e-05,2.2434897401224246e-15
1.6162778913889463e-07,0.05595639656,0.054,0.0,0.0,0.02074097264596995,0.8705377783141619,0.0,0.0,0.0,0.06596835033773653,0.0,0.018924443371657818,3.164966226360591e-05,2.2535758286274717e-15
1.6236722374615228e-07,0.05595639656,0.054,0.0,0.0,0.020696040007008903,0.8705152763204573,0.0,0.0,0.0,0.06596842168618447,0.0,0.0189694473590658,3.157831381565546e-05,2.263713112896246e-15
1.6310665835340992e-07,0.05595639656,0.054,0.0,0.0,0.020651302767288958,0.8704928721879629,0.0,0.0,0.0,0.0659684927114535,0.0,0.019014255624053265,3.150728854664769e-05,2.275921603792674e-15
1.6384609296066757e-07,0.05595639656,0.054,0.0,0.0,0.02060675965008195,0.8704705652772218,0.0,0.0,0.0,0.06596856341572921,0.0,0.01905886944553464,3.143658427093613e-05,2.286247788748098e-15
1.645855275679252e-07,0.05595639656,0.054,0.0,0.0,0.02056240938979023,0.8704483549543511,0.0,0.0,0.0,0.06596863380117847,0.0,0.0191032900912754,3.136619882165352e-05,2.2962211377644288e-15
1.6525101871445709e-07,0.05595639656,0.054,0.0,0.0,0.020522658011047572,0.870428447726938,0.0,0.0,0.0,0.06596869687726216,0.0,0.019143104546102043,3.130312273799503e-05,2.3063380118003355e-15
1.6591650986098896e-07,0.05595639656,0.054,0.0,0.0,0.020483060923001842,0.8704086177723512,0.0,0.0,0.0,0.06596875969838999,0.0,0.019182764455276124,3.124030161017124e-05,2.3155300526262e-15
1.6658200100752084e-07,0.05595639656,0.054,0.0,0.0,0.02044361722567926,0.870388864639833,0.0,0.0,0.0,0.06596882226610322,0.0,0.019222270720312257,3.117773389695337e-05,2.3248804670305117e-15
1.6724749215405271e-07,0.05595639656,0.054,0.0,0.0,0.02040432602611164,0.8703691878821355,0.0,0.0,0.0,0.0659688845819311,0.0,0.019261624235707785,3.1115418069056786e-05,2.3348819867173283e-15
1.679129833005846e-07,0.05595639656,0.054,0.0,0.0,0.020365186438268762,0.8703495870554839,0.0,0.0,0.0,0.06596894664739113,0.0,0.019300825889010973,3.105335260904948e-05,2.3438202898604503e-15
1.6857847444711647e-07,0.05595639656,0.054,0.0,0.0,0.02032619758299034,0.870330061719546,0.0,0.0,0.0,0.0659690084639889,0.0,0.019339876560888866,3.099153601126104e-05,2.352480036392871e-15
1.6924396559364834e-07,0.05595639656,0.054,0.0,0.0,0.020287358587920055,0.870310611437396,0.0,0.0,0.0,0.06596907003321846,0.0,0.01937877712518877,3.092996678169053e-05,2.3640258305466532e-15
1.6990945674018022e-07,0.05595639656,0.054,0.0,0.0,0.020248668587438966,0.8702912357754836,0.0,0.0,0.0,0.06596913135656225,0.0,0.01941752844901185,3.086864343791477e-05,2.3728740584843216e-15
1.705083987720589e-07,0.05595639656,0.054,0.0,0.0,0.020213974267323666,0.8702738611244295,0.0,0.0,0.0,0.06596918633855527,0.0,0.019452277751119365,3.081366144490533e-05,2.3800998082754812e-15
1.710474466007497e-07,0.05595639656,0.054,0.0,0.0,0.02018285145665131,0.8702582750613912,0.0,0.0,0.0,0.0659692356539595,0.0,0.019483449877196406,3.0764346040684373e-05,2.388729289180686e-15
1.7158649442944052e-07,0.05595639656,0.054,0.0,0.0,0.02015182488399706,0.8702427371967257,0.0,0.0,0.0,0.06596928481063634,0.0,0.0195145256065286,3.0715189363835864e-05,2.396358883975377e-15
1.7212554225813133e-07,0.05595639656,0.054,0.0,0.0,0.020120894101995742,0.8702272473063671,0.0,0.0,0.0,0.0659693338093518,0.0,0.019545505387244262,3.066619064837465e-05,2.4039686275544284e-15
1.7261068530395307e-07,0.05595639656,0.054,0.0,0.0,0.020093137931692935,0.8702133472390078,0.0,0.0,0.0,0.06596937777376795,0.0,0.01957330552196119,3.062222623223088e-05,2.4108438604124323e-15
1.730958283497748e-07,0.05595639656,0.054,0.0,0.0,0.020065458669469658,0.8701994856890782,0.0,0.0,0.0,0.06596942161140358,0.0,0.01960102862181837,3.057838859659796e-05,2.417448529674892e-15
1.7358097139559655e-07,0.05595639656,0.054,0.0,0.0,0.020037855994923852,0.8701856624961036,0.0,0.0,0.0,0.06596946532280717,0.0,0.019628675007767146,3.053467719299257e-05,2.424421270177077e-15
1.7406611444141829e-07,0.05595639656,0.054,0.0,0.0,0.020010329589435678,0.870171877500501,0.0,0.0,0.0,0.06596950890852415,0.0,0.01965624499897278,3.049109147602428e-05,2.4314565111674275e-15
1.7455125748724002e-07,0.05595639656,0.054,0.0,0.0,0.019982879136155155,0.8701581305435744,0.0,0.0,0.0,0.0659695523690968,0.0,0.019683738912826265,3.044763090337652e-05,2.4379589658359418e-15
1.7503640053306176e-07,0.05595639656,0.054,0.0,0.0,0.019955504319989797,0.870144421467508,0.0,0.0,0.0,0.0659695957050644,0.0,0.01971115706495895,3.0404294935787733e-05,2.4448280905140394e-15
1.755215435788835e-07,0.05595639656,0.054,0.0,0.0,0.01992820482759247,0.8701307501153601,0.0,0.0,0.0,0.06596963891696316,0.0,0.01973849976925509,3.036108303703247e-05,2.4519195013880164e-15
1.7600668662470524e-07,0.05595639656,0.054,0.0,0.0,0.019900980347349297,0.8701171163310568,0.0,0.0,0.0,0.06596968200532627,0.0,0.01976576733786135,3.0317994673902503e-05,2.458303524265472e-15
1.7649182967052698e-07,0.05595639656,0.054,0.0,0.0,0.01987383056936763,0.8701035199593868,0.0,0.0,0.0,0.065969724970684,0.0,0.019792960081200378,3.0275029316188116e-05,2.4650836974138674e-15
1.7697697271634872e-07,0.05595639656,0.054,0.0,0.0,0.019846755185464193,0.8700899608459957,0.0,0.0,0.0,0.06596976781356353,0.0,0.01982007830798366,3.023218643665932e-05,2.4723142144966777e-15
1.7746211576217046e-07,0.05595639656,0.054,0.0,0.0,0.019819753889153243,0.8700764388373773,0.0,0.0,0.0,0.06596981053448915,0.0,0.019847122325220425,3.018946551104718e-05,2.478590405710672e-15
1.779472588079922e-07,0.05595639656,0.054,0.0,0.0,0.019792826375634898,0.8700629537808717,0.0,0.0,0.0,0.06596985313398218,0.0,0.019874092438231267,3.0146866018025167e-05,2.4852228343227543e-15
1.7843240185381394e-07,0.05595639656,0.054,0.0,0.0,0.019765972341783525,0.8700495055246567,0.0,0.0,0.0,0.065969895612561,0.0,0.0199009889506617,3.0104387439190636e-05,2.4926413816959002e-15
1.7891754489963568e-07,0.05595639656,0.054,0.0,0.0,0.019739191486136242,0.870036093917743,0.0,0.0,0.0,0.06596993797074115,0.0,0.01992781216448945,3.0062029259046244e-05,2.4988230682794515e-15
1.7940268794545742e-07,0.05595639656,0.054,0.0,0.0,0.0197124835088815,0.8700227188099684,0.0,0.0,0.0,0.0659699802090352,0.0,0.019954562380037597,3.0019790964981604e-05,2.5052284874209882e-15
1.7988783099127916e-07,0.05595639656,0.054,0.0,0.0,0.019685848111847738,0.8700093800519927,0.0,0.0,0.0,0.06597002232795295,0.0,0.019981239895989305,2.997767204725483e-05,2.5128960762434434e-15
1.803729740371009e-07,0.05595639656,0.054,0.0,0.0,0.019659284998492225,0.8699960774952908,0.0,0.0,0.0,0.06597006432800122,0.0,0.020007845009393673,2.99356719989743e-05,2.5190217463548782e-15
1.8085811708292264e-07,0.05595639656,0.054,0.0,0.0,0.01963279387388987,0.8699828109921482,0.0,0.0,0.0,0.06597010620968413,0.0,0.020034378015678048,2.9893790316080394e-05,2.5250888107021903e-15
1.812947458241622e-07,0.05595639656,0.054,0.0,0.0,0.019609013169670952,0.8699709018436755,0.0,0.0,0.0,0.06597014380241067,0.0,0.020058196312622182,2.985619758954398e-05,2.531848412441514e-15
1.8173137456540175e-07,0.05595639656,0.054,0.0,0.0,0.019585290326009946,0.8699590216730351,0.0,0.0,0.0,0.06597018130003077,0.0,0.02008195665390234,2.981869996945454e-05,2.537799805765651e-15
1.821680033066413e-07,0.05595639656,0.054,0.0,0.0,0.019561625131223667,0.8699471703742042,0.0,0.0,0.0,0.06597021870290606,0.0,0.020105659251562838,2.978129709416448e-05,2.5427987413460523e-15
1.8260463204788087e-07,0.05595639656,0.054,0.0,0.0,0.019538017374663014,0.8699353478416788,0.0,0.0,0.0,0.0659702560113964,0.0,0.02012930431661367,2.9743988603839345e-05,2.5500771935522193e-15
1.8304126078912043e-07,0.05595639656,0.054,0.0,0.0,0.019514466846706727,0.8699235539704688,0.0,0.0,0.0,0.06597029322585979,0.0,0.020152892059034037,2.970677414044723e-05,2.555839773128653e-15
1.8343422665623602e-07,0.05595639656,0.054,0.0,0.0,0.019493320129574113,0.8699129639054434,0.0,0.0,0.0,0.06597032663877828,0.0,0.020174072189085443,2.9673361221953033e-05,2.5606241539602145e-15
1.8378789593664005e-07,0.05595639656,0.054,0.0,0.0,0.01947432744823025,0.8699034525612872,0.0,0.0,0.0,0.06597035664574692,0.0,0.020193094877397726,2.9643354253282305e-05,2.5662939774763513e-15
1.8414156521704409e-07,0.05595639656,0.054,0.0,0.0,0.019455371945199296,0.8698939598368175,0.0,0.0,0.0,0.06597038659165527,0.0,0.0202120803263369,2.9613408344948556e-05,2.5714302745179973e-15
1.8449523449744812e-07,0.05595639656,0.054,0.0,0.0,0.019436453511027005,0.8698844856772139,0.0,0.0,0.0,0.06597041647669012,0.0,0.020231028645544283,2.958352331009594e-05,2.575217901699003e-15
