Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.513062563251845e-06,0.05040494462592178,5.1184738610611974e-06,1.1896335467964266e-05,1.2777201456400443e-06,3.774421333517635e-40,8.568982412350981e-09,0.938,1.3893597731225624e-21,0.004270141933405656,4.9684797178595616e-09,1.3295894707485632e-09,3.9850419417098114e-06,0.0,0.0,0.025535780470226623,0.007857699330586373,0.050013180355686415,2.7759829698237192e-30,2.206547104905307e-28,0.0019789951802495513,1.562390078305873e-33
2.515522345088772e-06,0.05040494462592178,5.118457884200561e-06,1.1913214420859832e-05,1.2775607759662354e-06,3.773985214868448e-40,8.563455594295531e-09,0.938,1.395513480840095e-21,0.004273319818324052,4.981235304885222e-09,1.3298911299570943e-09,3.984510124930079e-06,0.0,0.0,0.025532586405988215,0.007856101941621133,0.05001319740776652,2.7933835013774626e-30,2.216615866802198e-28,0.0019789788363347087,1.5624049665244916e-33
2.517982126925699e-06,0.05040494462592178,5.118440903200108e-06,1.1930096213962037e-05,1.2774014786967196e-06,3.7735495537068826e-40,8.557937748685063e-09,0.938,1.4016875665448958e-21,0.004276496252623577,4.994008943186424e-09,1.3301924555222692e-09,3.983978537938665e-06,0.0,0.0,0.025529393790203737,0.007854505276785047,0.050013214462135115,2.8108734409203172e-30,2.226719519066213e-28,0.0019789624903359605,1.5624199591692196e-33
2.520441908762626e-06,0.05040494462592178,5.118422921778102e-06,1.1946980839986612e-05,1.2772422537772814e-06,3.773114351265136e-40,8.552428852070434e-09,0.938,1.4078820739880155e-21,0.004279671237390635,5.0068006354658335e-09,1.330493447989042e-09,3.983447180572153e-06,0.0,0.0,0.025526202621790568,0.007852909335537622,0.05001323151878684,2.828453144497035e-30,2.2368581430992614e-28,0.001978946142257032,1.5624350568528567e-33
2.5229016905995532e-06,0.05040494462592178,5.1184039436366854e-06,1.1963868291669063e-05,1.2770831011537661e-06,3.772679608781894e-40,8.546928881087752e-09,0.938,1.414097046959127e-21,0.00428284477371049,5.019610384418212e-09,1.3307941079013588e-09,3.982916052667288e-06,0.0,0.0,0.025523012899667265,0.007851314117338918,0.05001324857771634,2.8461229691448423e-30,2.2470318203956358e-28,0.001978929792101647,1.5624502601910888e-33
2.5253614724364803e-06,0.05040494462592178,5.118383972461972e-06,1.1980758561764613e-05,1.2769240207720734e-06,3.772245327502327e-40,8.541437812457814e-09,0.938,1.4203325292864951e-21,0.004286016862667269,5.032438192730446e-09,1.3310944358019671e-09,3.98238515406098e-06,0.0,0.0,0.02551982462275348,0.007849719621649572,0.050013265638918315,2.863883272894947e-30,2.257240632541993e-28,0.0019789134398735244,1.5624655698024956e-33
2.5302810361103345e-06,0.05040494462592178,5.118341065677643e-06,1.2014547528313833e-05,1.2766060765180439e-06,3.7713781535675885e-40,8.530482289562174e-09,0.938,1.4328651975157677e-21,0.0042923567028224216,5.058147998142806e-09,1.3316940977328934e-09,3.9813240440924645e-06,0.0,0.0,0.02551345240023884,0.007846532795644262,0.05001329976811836,2.899676754809155e-30,2.277763988192857e-28,0.001978880729213923,1.5624965103337126e-33
2.5352005997841887e-06,0.05040494462592178,5.118294230596657e-06,1.2048347682067392e-05,1.2762884205835355e-06,3.770512839553068e-40,8.519562098834328e-09,0.938,1.445480430072604e-21,0.004298690766506396,5.083930073041292e-09,1.3322924380997135e-09,3.9802638493650546e-06,0.0,0.0,0.02550708594562663,0.007843348853217979,0.050013333906344555,2.9358364744271454e-30,2.298428864591333e-28,0.001978848010307902,1.5625278834534415e-33
2.540120163458043e-06,0.05040494462592178,5.118243496139334e-06,1.2082158965769256e-05,1.2759710525377952e-06,3.769649395656164e-40,8.508677057058632e-09,0.938,1.458178578969314e-21,0.004305019062351375,5.109784438639649e-09,1.3328894612013134e-09,3.979204568579758e-06,0.0,0.0,0.025500725250314896,0.007840167790075962,0.05001336805355462,2.9723653319348992e-30,2.319235917753113e-28,0.001978815283185078,1.562559694215575e-33
2.545039727131897e-06,0.05040494462592178,5.118188890977551e-06,1.2115981322471852e-05,1.2756539719509757e-06,3.7687878321802236e-40,8.497826982340412e-09,0.938,1.4709599968327179e-21,0.004311341598971478,5.135711116027766e-09,1.3334851713176566e-09,3.9781462004401174e-06,0.0,0.0,0.025494370305719667,0.007836989601932394,0.05001340220970652,3.009266243567538e-30,2.340185805169276e-28,0.0019787825478749994,1.562591947721308e-33
